timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743687537178,147,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-57,text,true,,3441,987,12,18,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,147,0,0
1743687537177,175,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-56,,true,,4081,987,12,18,null,0,1,0
1743687537178,175,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-56,text,true,,4081,987,12,18,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,175,0,0
1743687536699,708,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-53,,true,,4986,598,12,19,null,0,1,524
1743687536700,708,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-53,text,true,,4986,598,12,19,https://petstore.octoperf.com/actions/Catalog.action,708,0,524
1743687536700,708,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-61,,true,,4990,598,12,19,null,0,0,524
1743687536700,708,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-61,text,true,,4990,598,12,19,https://petstore.octoperf.com/actions/Catalog.action,708,0,524
1743687536741,728,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-51,,true,,5664,545,12,19,null,0,2,554
1743687536742,728,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-51,text,true,,5664,545,12,19,https://petstore.octoperf.com/actions/Catalog.action,728,0,554
1743687536872,653,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,,true,,4986,598,12,19,null,0,1,474
1743687536873,653,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,text,true,,4986,598,12,19,https://petstore.octoperf.com/actions/Catalog.action,653,0,474
1743687536866,661,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-58,,true,,4987,598,12,19,null,0,0,487
1743687536866,661,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-58,text,true,,4987,598,12,19,https://petstore.octoperf.com/actions/Catalog.action,660,0,487
1743687537408,169,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-53,,true,,3441,987,12,19,null,0,1,0
1743687537409,169,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-53,text,true,,3441,987,12,19,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,169,0,0
1743687537409,171,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-61,,true,,3445,991,12,19,null,0,0,0
1743687537409,171,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-61,text,true,,3445,991,12,19,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,171,0,0
1743687537526,161,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,,true,,4081,987,12,19,null,0,1,0
1743687537471,217,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-51,,true,,3442,988,12,19,null,0,0,0
1743687537527,161,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,text,true,,4081,987,12,19,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,161,0,0
1743687537471,217,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-51,text,true,,3442,988,12,19,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,216,0,0
1743687537527,180,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-58,,true,,3441,987,12,19,null,0,0,0
1743687537527,180,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-58,text,true,,3441,987,12,19,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,180,0,0
1743687537069,754,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-54,,true,,4986,598,13,20,null,0,1,528
1743687537070,754,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-54,text,true,,4986,598,13,20,https://petstore.octoperf.com/actions/Catalog.action,754,0,528
1743687537113,770,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-52,,true,,4986,598,13,20,null,0,1,573
1743687537114,770,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-52,text,true,,4986,598,13,20,https://petstore.octoperf.com/actions/Catalog.action,770,0,573
1743687537234,700,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-50,,true,,5664,545,13,20,null,0,0,531
1743687537234,700,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-50,text,true,,5664,545,13,20,https://petstore.octoperf.com/actions/Catalog.action,699,0,531
1743687537247,758,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-59,,true,,4990,598,13,20,null,0,1,576
1743687537824,182,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-54,,true,,3441,987,13,20,null,0,0,0
1743687537248,758,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-59,text,true,,4990,598,13,20,https://petstore.octoperf.com/actions/Catalog.action,758,0,576
1743687537824,182,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-54,text,true,,3441,987,13,20,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,182,0,0
1743687537290,732,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-55,,true,,4987,598,13,20,null,0,2,533
1743687537291,732,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-55,text,true,,4987,598,13,20,https://petstore.octoperf.com/actions/Catalog.action,732,0,533
1743687537353,704,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-56,,true,,4986,598,13,20,null,0,1,530
1743687537354,704,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-56,text,true,,4986,598,13,20,https://petstore.octoperf.com/actions/Catalog.action,704,0,530
1743687537884,187,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-52,,true,,3445,991,13,20,null,0,1,0
1743687537884,187,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-52,text,true,,3445,991,13,20,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,187,0,0
1743687537367,709,NavigateWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-25,,true,,5664,545,6,20,null,0,0,536
1743687537367,709,NavigateWebsite-25,200,,Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-25,text,true,,5664,545,6,20,https://petstore.octoperf.com/actions/Catalog.action,709,0,536
1743687535875,177,SignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,,true,,4093,676,1,20,null,0,2064,0
1743687537934,182,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-50,,true,,3442,988,13,20,null,0,0,0
1743687537939,177,SignIn-70,200,,Scenario3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,text,true,,4093,676,1,20,https://petstore.octoperf.com/actions/Account.action;jsessionid=70B1EE238C44C5BC57F8D53AF8D7F1E4?signonForm=,177,0,0
1743687537934,182,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-50,text,true,,3442,988,13,20,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,182,0,0
1743687537326,810,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-57,,true,,4986,598,13,20,null,0,0,602
1743687537326,810,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-57,text,true,,4986,598,13,20,https://petstore.octoperf.com/actions/Catalog.action,810,0,602
1743687538006,175,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-59,,true,,4081,987,13,20,null,0,2,0
1743687538007,175,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-59,text,true,,4081,987,13,20,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,175,0,0
1743687538024,177,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-55,,true,,3441,987,13,20,null,0,0,0
1743687538024,177,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-55,text,true,,3441,987,13,20,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,177,0,0
1743687537578,656,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-53,,true,,4986,598,14,21,null,0,1,479
1743687537579,656,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-53,text,true,,4986,598,14,21,https://petstore.octoperf.com/actions/Catalog.action,656,0,479
1743687538058,197,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-56,,true,,3441,987,14,21,null,0,0,0
1743687538058,197,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-56,text,true,,3441,987,14,21,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,197,0,0
1743687537580,720,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-61,,true,,4990,598,14,21,null,0,1,555
1743687537581,720,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-61,text,true,,4990,598,14,21,https://petstore.octoperf.com/actions/Catalog.action,719,0,555
1743687538136,220,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-57,,true,,3445,991,14,21,null,0,0,0
1743687538136,220,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-57,text,true,,3445,991,14,21,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,220,0,0
1743687537708,648,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-58,,true,,4986,598,14,21,null,0,0,493
1743687537708,648,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-58,text,true,,4986,598,14,21,https://petstore.octoperf.com/actions/Catalog.action,648,0,493
1743687537688,667,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-51,,true,,4987,598,14,21,null,0,1,512
1743687537689,667,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-51,text,true,,4987,598,14,21,https://petstore.octoperf.com/actions/Catalog.action,667,0,512
1743687538235,152,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-53,,true,,3442,988,14,22,null,0,0,0
1743687538235,152,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-53,text,true,,3442,988,14,22,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,152,0,0
1743687537725,709,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-49,,true,,5664,545,14,22,null,0,2,529
1743687537726,709,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-49,text,true,,5664,545,14,22,https://petstore.octoperf.com/actions/Catalog.action,697,0,529
1743687537688,760,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,,true,,4986,598,14,22,null,0,2,566
1743687537689,760,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,text,true,,4986,598,14,22,https://petstore.octoperf.com/actions/Catalog.action,760,0,566
1743687538301,205,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-61,,true,,4081,987,14,22,null,0,0,0
1743687538301,205,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-61,text,true,,4081,987,14,22,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,205,0,0
1743687533247,248,SelectPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-30,,true,,3666,695,7,22,null,0,5011,0
1743687538258,248,SelectPet-26,200,,Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-30,text,true,,3666,695,7,22,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=78BFEAA988C4B5A447D221B967B995CF?viewCategory=&categoryId=BIRDS,248,0,0
1743687538357,167,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-51,,true,,3441,987,14,22,null,0,0,0
1743687538357,167,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-58,,true,,3441,987,14,22,null,0,0,0
1743687538357,167,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-51,text,true,,3441,987,14,22,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,167,0,0
1743687538357,167,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-58,text,true,,3441,987,14,22,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,167,0,0
1743687538436,173,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-49,,true,,3445,991,14,22,null,0,0,0
1743687538436,173,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-49,text,true,,3445,991,14,22,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,173,0,0
1743687538450,208,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,,true,,3442,988,14,22,null,0,0,0
1743687538450,208,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,text,true,,3442,988,14,22,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,208,0,0
1743687538006,767,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-54,,true,,4986,598,15,23,null,0,2,581
1743687538007,767,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-54,text,true,,4986,598,15,23,https://petstore.octoperf.com/actions/Catalog.action,767,0,581
1743687538072,716,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-52,,true,,4990,598,15,23,null,0,0,537
1743687538072,716,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-52,text,true,,4990,598,15,23,https://petstore.octoperf.com/actions/Catalog.action,715,0,537
1743687538183,699,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-59,,true,,4986,598,15,24,null,0,1,531
1743687538184,699,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-59,text,true,,4986,598,15,24,https://petstore.octoperf.com/actions/Catalog.action,699,0,531
